"CONCOURS POLYTECH Inter-Filiere","Polytech Clermont-Ferrand - Genie Civil",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"5037","4","50","25","16"
"CONCOURS POLYTECH Inter-Filiere","Polytech Clermont-Ferrand - Genie Electrique",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"5003","3","66.7","0","5"
"CONCOURS POLYTECH Inter-Filiere","Polytech Clermont-Ferrand - Genie Mathematique et Modelisation",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4975","8","37.5","37.5","14"
"CONCOURS POLYTECH Inter-Filiere","Polytech Clermont-Ferrand - Genie Physique",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"5057","0","0","0","8"
"CONCOURS POLYTECH Inter-Filiere","Polytech Grenoble - Geotechnique et genie civil",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4692","3","100","0","10"
"CONCOURS POLYTECH Inter-Filiere","Polytech Grenoble - Materiaux",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3832","0","0","0","10"
"CONCOURS POLYTECH Inter-Filiere","Polytech Grenoble - Prevention des risques",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"5075","1","0","0","6"
"CONCOURS POLYTECH Inter-Filiere","Polytech Grenoble - Informatique et electronique des systemes embarques",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4180","3","33.3","0","5"
"CONCOURS POLYTECH Inter-Filiere","Polytech Grenoble - Reseaux informatiques",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4375","4","50","50","8"
"CONCOURS POLYTECH Inter-Filiere","Polytech Grenoble - Technologies de l information pour la sante",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"5013","2","100","0","5"
"CONCOURS POLYTECH Inter-Filiere","Polytech Lille - Genie biologique et alimentaire",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2457","1","100","0","4"
"CONCOURS POLYTECH Inter-Filiere","Polytech Lille - Genie Informatique et statistique",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4161","7","42.9","14.3","12"
"CONCOURS POLYTECH Inter-Filiere","Polytech Lille - Geotechnique, Genie civil",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4547","1","0","0","10"
"CONCOURS POLYTECH Inter-Filiere","Polytech Lille - Informatique, Microelectronique, Automatique",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4085","5","20","40","8"
"CONCOURS POLYTECH Inter-Filiere","Polytech Lille - Ingenierie et commercialisation des systemes de mesure",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"5056","0","0","0","6"
"CONCOURS POLYTECH Inter-Filiere","Polytech Lille - Materiaux",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4698","1","100","0","8"
"CONCOURS POLYTECH Inter-Filiere","Polytech Lille - Mecanique",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3097","4","0","50","10"
"CONCOURS POLYTECH Inter-Filiere","Polytech Lyon - Genie Bomedical",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2424","0","0","0","6"
"CONCOURS POLYTECH Inter-Filiere","Polytech Lyon - Informatique",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2549","4","0","25","4"
"CONCOURS POLYTECH Inter-Filiere","Polytech Lyon - Materiaux",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3123","1","0","0","4"
"CONCOURS POLYTECH Inter-Filiere","Polytech Lyon - Mathematiques Appliquees et Modelisation",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3805","3","33.3","33.3","6"
"CONCOURS POLYTECH Inter-Filiere","Polytech Lyon - Mecanique",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2151","4","0","50","4"
"CONCOURS POLYTECH Inter-Filiere","Polytech Lyon - Systemes industriels, Robotique",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3374","1","0","100","5"
"CONCOURS POLYTECH Inter-Filiere","Polytech Marseille - Genie Biomedical",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3757","2","100","50","9"
"CONCOURS POLYTECH Inter-Filiere","Polytech Marseille - Genie Civil",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4774","4","25","25","14"
"CONCOURS POLYTECH Inter-Filiere","Polytech Marseille - Genie Industriel et Informatique",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"5073","2","0","0","8"
"CONCOURS POLYTECH Inter-Filiere","Polytech Marseille - Informatique",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4643","4","50","0","9"
"CONCOURS POLYTECH Inter-Filiere","Polytech Marseille - Materiaux",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4829","2","50","0","10"
"CONCOURS POLYTECH Inter-Filiere","Polytech Marseille - Mecanique, Energetique",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4637","4","0","25","20"
"CONCOURS POLYTECH Inter-Filiere","Polytech Marseille - Microelectronique,Telecommunications",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"5063","2","0","50","8"
"CONCOURS POLYTECH Inter-Filiere","Polytech Montpellier - Microelectronique et Automatique",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3685","1","0","0","5"
"CONCOURS POLYTECH Inter-Filiere","Polytech Montpellier - Informatique et Gestion",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4528","2","0","0","4"
"CONCOURS POLYTECH Inter-Filiere","Polytech Montpellier - Materiaux",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2546","2","50","0","5"
"CONCOURS POLYTECH Inter-Filiere","Polytech Montpellier - Mecanique et Interactions",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3947","0","0","0","2"
"CONCOURS POLYTECH Inter-Filiere","Polytech Montpellier - Sciences et technologies de l eau",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4026","3","0","33.3","7"
"CONCOURS POLYTECH Inter-Filiere","Polytech Montpellier Genie biologique et agroalimentaire",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2186","0","0","0","5"
"CONCOURS POLYTECH Inter-Filiere","Polytech Nantes - electronique et technologies numeriques",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4550","3","0","0","8"
"CONCOURS POLYTECH Inter-Filiere","Polytech Nantes - energie electrique",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4318","0","0","0","4"
"CONCOURS POLYTECH Inter-Filiere","Polytech Nantes - Genie civil",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4221","3","0","0","7"
"CONCOURS POLYTECH Inter-Filiere","Polytech Nantes - Genie des Procedes et Bioprocedes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2649","0","0","0","3"
"CONCOURS POLYTECH Inter-Filiere","Polytech Nantes - Informatique",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3523","6","16.7","16.7","11"
"CONCOURS POLYTECH Inter-Filiere","Polytech Nantes - Materiaux",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4043","1","0","0","6"
"CONCOURS POLYTECH Inter-Filiere","Polytech Nantes - Thermique, energetique",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3775","2","50","50","9"
"CONCOURS POLYTECH Inter-Filiere","Polytech Nice-Sophia - Bâtiments",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4881","4","25","0","12"
"CONCOURS POLYTECH Inter-Filiere","Polytech Nice-Sophia - electronique",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"5034","6","0","16.7","10"
"CONCOURS POLYTECH Inter-Filiere","Polytech Nice-Sophia - Genie biologique",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1487","0","0","0","3"
"CONCOURS POLYTECH Inter-Filiere","Polytech Nice-Sophia - Genie de l eau",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4907","0","0","0","9"
"CONCOURS POLYTECH Inter-Filiere","Polytech Nice-Sophia - Informatique",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4270","11","0","18.2","14"
"CONCOURS POLYTECH Inter-Filiere","Polytech Nice-Sophia - Mathematiques appliquees, Modelisation",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4311","7","0","14.3","17"
"CONCOURS POLYTECH Inter-Filiere","Polytech Orleans - ecotechnologie electroniques et optiques",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"5075","1","0","100","4"
"CONCOURS POLYTECH Inter-Filiere","Polytech Orleans - Genie civil et geo-environnement",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"5075","1","100","0","16"
"CONCOURS POLYTECH Inter-Filiere","Polytech Orleans - Genie industriel",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"5028","4","75","25","12"
"CONCOURS POLYTECH Inter-Filiere","Polytech Orleans - Innovation en Conception et Materiaux",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"5054","0","0","0","8"
"CONCOURS POLYTECH Inter-Filiere","Polytech Orleans - Technologies pour l energie, l Aerospatial et la Motorisation",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4363","6","16.7","16.7","14"
"CONCOURS POLYTECH Inter-Filiere","Polytech Paris-Sud - Electronique, Energie, Systemes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4407","2","0","50","6"
"CONCOURS POLYTECH Inter-Filiere","Polytech Paris-Sud - Informatique",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2456","5","20","40","5"
"CONCOURS POLYTECH Inter-Filiere","Polytech Paris-Sud - Photonique et systemes optroniques",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4796","4","0","25","5"
"CONCOURS POLYTECH Inter-Filiere","Polytech Paris-Sud - Materiaux",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4246","1","100","0","4"
"CONCOURS POLYTECH Inter-Filiere","Polytech Paris-UPMC - Electronique et Informatique",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3970","2","50","50","7"
"CONCOURS POLYTECH Inter-Filiere","Polytech Paris-UPMC - Materiaux",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3865","0","0","0","10"
"CONCOURS POLYTECH Inter-Filiere","Polytech Paris-UPMC - Robotique",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4172","1","100","0","5"
"CONCOURS POLYTECH Inter-Filiere","Polytech Paris-UPMC - Sciences de la Terre",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"5045","6","50","16.7","8"
"CONCOURS POLYTECH Inter-Filiere","Polytech Paris-UPMC Informatique et mathematiques appliquees",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3286","2","0","50","4"
"CONCOURS POLYTECH Inter-Filiere","Polytech Tours - Amenagement et environnement",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4622","2","50","0","8"
"CONCOURS POLYTECH Inter-Filiere","Polytech Tours - electronique, energie electrique",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4890","0","0","0","4"
"CONCOURS POLYTECH Inter-Filiere","Polytech Tours - Informatique",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4909","3","0","66.7","7"
"CONCOURS POLYTECH Inter-Filiere","Polytech Tours - Mecanique, Conception de systemes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4069","1","0","0","5"
"CONCOURS POLYTECH Inter-Filiere","Sup Galilee Villetaneuse",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4841","15","13.3","13.3","15"
"CONCOURS POLYTECH Inter-Filiere","ESIPE Creteil - Technologie pour la sante",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"5075","2","50","50","5"
"CONCOURS POLYTECH Inter-Filiere","Concours POLYTECH","2782","27.6","21.1","1850","29","19.1","1532","29.4","20",NULL,"216",NULL,NULL,"734"
"Autres ecoles E3A","ECE PARIS","825","27.5","19","727","28.3","18.2","266","26.3","22.6","256","32","25","40.6","35"
"Autres ecoles E3A","Ecole des Mines Douai/ISPA Alencon","424","31.6","18.2","315","32.7","14.9","23","47.8","17.4","22","4","0","0","10"
"Autres ecoles E3A","EFREI Paris","397","25.7","18.9","369","26.6","19.2","110","25.5","20.9","109","18","22.2","27.8","35"
"Autres ecoles E3A","EIDD Paris","451","27.1","19.5","322","26.7","17.4","181","24.3","19.3","181","18","16.7","16.7","15"
"Autres ecoles E3A","EIGSI Casablanca","74","21.6","23","51","27.5","21.6","7","42.9","28.6","0","0","0","0","5"
"Autres ecoles E3A","EIGSI La Rochelle","297","34","16.8","236","36","16.5","70","35.7","12.9","68","7","42.9","14.3","10"
"Autres ecoles E3A","EIL Cote d Opale - Calais (informatique)",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"99","2","0","50","15"
"Autres ecoles E3A","EIL Cote d Opale - Longuenesse (Genie Industriel)",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"103","3","0","66.7","15"
"Autres ecoles E3A","EIL Cote d Opale Longuenesse - Calais","337","30.6","22","232","30.2","18.5","104","28.8","12.5",NULL,"5",NULL,NULL,"30"
"Autres ecoles E3A","EME","159","41.5","20.8","134","45.5","18.7","53","54.7","20.8","53","3","66.7","33.3","12"
"Autres ecoles E3A","ENSAIT Roubaix",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"52","11","90.9","9.1","10"
"Autres ecoles E3A","ENSAIT Roubaix - Formation en alternance",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"42","2","100","0","2"
"Autres ecoles E3A","ENSAIT Roubaix","412","41","21.8","277","46.9","18.1","54","63","25.9",NULL,"13",NULL,NULL,"12"
"Autres ecoles E3A","ENSIL Limoges EE","408","36.8","23","265","38.1","18.5","45","57.8","26.7","40","6","66.7","16.7","8"
"Autres ecoles E3A","ENSIL Limoges ELT","478","27.6","22.6","309","26.5","17.5","60","35","25","53","9","22.2","0","10"
"Autres ecoles E3A","ENSIL Limoges Materiaux","369","31.4","24.9","231","30.7","19.9","34","38.2","29.4","33","3","0","66.7","4"
"Autres ecoles E3A","EPF campus SCEAUX","412","34.7","17.7","341","37.8","16.4","216","40.7","17.6","145","0","0","0","3"
"Autres ecoles E3A","ENSIL Limoges Mecatronique","481","27","24.1","321","26.5","19","71","32.4","19.7","34","11","27.3","9.1","8"
"Autres ecoles E3A","EPF campus TROYES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"206","1","100","0","10"
"Autres ecoles E3A","EPF campus MONTPELLIER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"195","6","16.7","50","6"
"Autres ecoles E3A","EPF Sceaux-Troyes-Montpellier","412","34.7","17.7","341","37.8","16.4","216","40.7","17.6",NULL,"7",NULL,NULL,"16"
"Autres ecoles E3A","ESB Nantes","131","29","23.7","95","34.7","22.1","11","27.3","9.1","11","2","50","0","8"
"Autres ecoles E3A","ESIEA Paris - Laval","477","25.6","17.4","407","26.3","15","151","23.8","17.9","147","10","30","10","35"
"Autres ecoles E3A","ESIEE Amiens","435","27.1","17","333","28.5","14.7","57","33.3","14","56","2","0","0","20"
"Autres ecoles E3A","ESIEE Paris","447","29.1","17","398","29.6","15.3","111","27.9","10.8","111","14","28.6","14.3","20"
"Autres ecoles E3A","ESIGELEC Rouen","514","33.1","21.6","458","32.8","19.2","150","34.7","21.3","148","25","32","20","40"
"Autres ecoles E3A","ESIGETEL Villejuif","291","28.2","17.2","271","27.7","17","76","22.4","19.7","76","5","0","20","20"
"Autres ecoles E3A","ESILV Paris-La Defense","701","26.8","19.7","580","27.9","19.1","286","25.5","22.4","217","56","25","21.4","50"
"Autres ecoles E3A","ESITC Caen","185","34.1","19.5","135","39.3","17","18","50","5.6","15","3","33.3","0","14"
"Autres ecoles E3A","ESME SUDRIA Paris","482","29","18.9","395","31.4","17.7","196","33.2","20.4","196","3","66.7","66.7","10"
"Autres ecoles E3A","ESTACA Laval Aeronautique et spatial",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"130","5","60","40","2"
"Autres ecoles E3A","ESTACA Laval Automobile",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"161","2","0","50","2"
"Autres ecoles E3A","ESTACA Paris-Saclay Aeronautique et spatial",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"78","4","75","25","2"
"Autres ecoles E3A","ESTACA Paris-Saclay Automobile ou Transports Guides",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"157","6","16.7","16.7","6"
"Autres ecoles E3A","ESTACA Paris-Saclay/Laval","552","27.4","21.7","261","34.9","27.6","163","33.7","31.3",NULL,"17",NULL,NULL,"12"
"Autres ecoles E3A","ESTIA Bidart","243","28","20.2","192","28.6","20.3","54","29.6","18.5","54","19","21.1","26.3","20"
"Autres ecoles E3A","INP - ENI Tarbes","482","33.8","21.4","168","39.3","15.5","136","36","16.2","108","1","0","0","2"
"Autres ecoles E3A","INSA centre val de loire GSI",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"90","7","28.6","0","8"
"Autres ecoles E3A","INSA centre val de loire MRI",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"89","5","0","0","10"
"Autres ecoles E3A","INSA centre val de loire STI",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"57","6","0","16.7","6"
"Autres ecoles E3A","INSA Centre Val de Loire","559","29.9","21.1","312","29.8","17.6","90","25.6","10",NULL,"18",NULL,NULL,"24"
"Autres ecoles E3A","ISMANS-Groupe CESI Le Mans","139","32.4","24.5","128","32","23.4","35","20","37.1","34","3","0","0","10"
"Autres ecoles E3A","ITECH Lyon","150","36.7","26.7","108","43.5","23.1","9","100","0","9","3","100","0","5"
"Autres ecoles E3A","Paoli Tech","150","38.7","24","78","43.6","21.8","22","40.9","18.2","22","0","0","0","4"
"Autres ecoles E3A","SIGMA Clermont-Ferrand (ex IFMA)","400","29.8","23.8","278","32.4","20.9","64","31.2","10.9","40","19","26.3","15.8","16"
"Autres ecoles E3A","3IL Ingenieurs","263","23.6","19","209","25.4","18.7","62","29","12.9","61","5","20","0","15"
"FESIC","ECAM Lyon","732","29.5","16.4","637","30.6","15.5","69","20.3","11.6","68","9","11.1","11.1","20"
"FESIC","ECAM Rennes","732","29.5","16.4","653","30.6","15.9","135","33.3","20","132","3","33.3","33.3","12"
"FESIC","ECAM Strasbourg Europe","732","29.5","16.4","667","30.4","16","49","28.6","26.5","48","5","60","20","10"
"FESIC","ECAM-EPMI Cergy-Pontoise","732","29.5","16.4","685","30.2","16.4","95","35.8","17.9","95","10","50","40","20"
"FESIC","ESAIP Angers / Aix-en-Provence","732","29.5","16.4","676","30.3","16.1","299","30.8","18.7","293","4","0","50","15"
"FESIC","ESEO Angers","732","29.5","16.4","593","31.4","16","378","33.3","17.7","376","2","0","0","15"
"FESIC","HEI","732","29.5","16.4","645","30.7","15.5","302","34.4","16.9","302","10","40","0","25"
"FESIC","ISEN Ouest","732","29.5","16.4","633","31","15.6","146","30.8","17.8","147","0","0","0","10"
"FESIC","ISEN Lille","732","29.5","16.4","633","31","15.6","151","30.5","19.2","149","6","16.7","16.7","20"
"FESIC","ISEN Mediterrannee","732","29.5","16.4","633","31","15.6","146","30.8","17.8","147","1","0","0","15"
"FESIC","ISEP Paris","732","29.5","16.4","638","30.7","15.5","145","23.4","14.5","144","30","30","16.7","30"
"FESIC","UniLaSalle (Sciences de la Terre et Environnement)","732","29.5","16.4","670","30.6","16","88","29.5","23.9","88","0","0","0","4"
"EPITA","EPITA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"140","20","0","10","15"
"EPITA","IPSA Paris",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"124","6","16.7","0","5"
"EPITA","IPSA Toulouse",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"98","6","16.7","33.3","5"
"EPITA","EPITA / IPSA MP","285","20.7","16.1","202","21.3","10.9","140","20.7","10",NULL,"32",NULL,NULL,"25"
